	cat_ctx_control	podtreck_control	iri_young_sham
ACACA	6.902923428583679	1.3201388447767357	1.8819282380614553
ACACB	6.868936332255008	1.888963060417309	2.5215353762457067
ACAD10	NA	3.20637709811878	4.837011726885928
ACAD11	NA	4.487381429414829	5.882132799659124
ACAD12	NA	2.7651367473481794	4.559732338913519
ACAD8	6.2734953949386965	3.675354995009996	5.150482110520211
ACAD9	9.000723885365186	3.3126921786343715	4.972332342321848
ACADL	2.7651968312462816	6.290108123832726	8.002496083275439
ACADM	10.254981718121092	7.0743660034851	9.54600479583891
ACADS	6.305136972513126	5.161564592238913	7.354683346219029
ACADSB	8.303074212749882	4.304257839787536	5.684184173939623
ACADVL	10.363463535095198	6.302804188919591	6.6373445803747115
ACAP1	5.209622720423398	NA	NA
ACAP2	5.130964826065951	2.1013852915408435	2.9901726433678477
ACAP3	5.201521210049863	0.7929459376724367	1.8079901277194514
ACAT1	9.402897070172868	7.035688287244105	8.575750838174121
ACAT2	6.407334460173978	5.075415427883381	5.429798674130359
ACAT3	NA	4.009776172936076	2.4930067870625585
ACBD3	5.8826747294302635	2.1506671286820316	3.6701560567546725
ACBD4	4.884073897951372	3.8960202843947926	5.5880334010108905
ACBD5	5.207453690577009	3.4206238946783785	5.130557900741916
ACBD6	4.232107742814704	1.9784285524759821	3.165830905069134
ACCS	4.76829437776066	NA	1.8262398691518256
ACD	4.015930403715433	2.0095938004079055	4.098765322157914
ACE	7.923843177669837	4.89320023960009	6.065479822116116
ACE2	9.807453531166383	3.7763545599124306	4.602739132200738
ACER2	3.62435751243606	1.4395747817089444	2.9232128397608172
ACER3	3.915538828247026	1.0794146121385666	2.5286884269839947
ACHE	4.998804647055062	1.0724538095694014	1.2761961576977772
ACIN1	7.33203986121135	2.7677980367342028	4.244763751801815
ACKR1	-1.526663228500649	NA	NA
ACKR2	1.9374129958461401	NA	NA
ACKR3	6.103584283299637	2.9563798771733083	4.035541074167288
ACKR4	3.0616581369455336	NA	NA
ACKR5	3.510323150653623	NA	1.5559165274246964
ACLY	6.199625645003555	4.7258841499791595	5.606017544264927
ACMSD	7.993515678148692	3.2507157496849772	5.400802941301637
ACN9	NA	NA	1.575207096835973
ACNAT1	NA	2.70157233442422	3.5430929062893113
ACNAT2	NA	2.5181857359366995	5.880958992195989
ACO1	8.282038783217551	5.29470915204806	7.1028649100235155
ACO2	9.438612468885845	7.312761416359113	8.84182740521023
ACOD1	NA	0.004308724814756683	NA
ACOT1	NA	3.276016608176087	6.7913866902530415
ACOT11	2.8765667472881766	2.485527976988854	2.9363523546290597
ACOT12	NA	4.310988676202998	6.448787372483085
ACOT13	6.734720987787623	6.695224179623776	7.438329679203021
ACOT2	NA	3.9234218070401687	4.7494499321564545
ACOT3	NA	2.366381291115736	2.8947261837951945
ACOT4	NA	3.4898101265233343	4.393557656647919
ACOT5	NA	0.49717989528118495	NA
ACOT6	NA	1.1561722710324216	2.4720377278673884
ACOT7	4.75674038794557	2.3001336691294	3.8009954601020834
ACOT8	4.4468126508062715	2.944781318788545	4.508100328408314
ACOT9	5.3371224816696845	4.140611107117423	5.374340183824248
ACOX1	7.127628093735602	7.454552156176237	9.110716882257387
ACOX2	6.20835126870726	4.017331350557317	5.54661782568363
ACOX3	10.160309441966746	4.007287896487534	6.45450212272339
ACP1	6.712921199518423	3.8403916190406537	4.44496034411774
ACP2	5.11842982451376	2.737134339029953	3.341402444774044
ACP3	2.98820060154094	NA	NA
ACP5	4.868706372518808	3.8362692940678706	5.755352338770138
ACP6	4.543272344570548	2.2308934167779086	5.433774615568897
ACP7	1.8688368987754531	NA	NA
ACPP	NA	NA	1.362779921165887
ACRBP	0.06644214572046338	NA	1.0758337344631
ACSBG1	11.972125267948833	0.08356652847452188	NA
ACSF2	7.001122231515201	2.019864516774788	3.2699340315466277
ACSF3	6.063398594402461	3.6794223692667476	5.424828995402998
ACSL1	10.196615764061919	3.9471963965934247	5.913008138112506
ACSL3	6.187402202067333	2.6455720982943913	3.0233585391960465
ACSL4	9.250895120660426	3.2525508826918057	3.683603491340216
ACSL5	11.4930312648116	3.4857691760140455	4.811272668395714
ACSM1	NA	4.511536786888458	6.556712334211913
ACSM2	NA	8.944006764602237	9.768490173902903
ACSM3	NA	7.138482558754917	8.183927515697276
ACSM5	7.479584221068258	4.351396892141107	5.747875897703828
ACSS1	5.802661437366375	5.753334427489381	6.371836702790723
ACSS2	6.765139133108253	4.5351514693051245	6.359154900717011
ACSS3	5.31290888567624	2.0429231246333566	2.4158739380900864
ACTA1	-0.529698529630091	0.021841353372157535	NA
ACTA2	NA	2.8373552505236552	4.313877159998166
ACTB	9.095156808855313	6.845052909996048	7.771595662403136
ACTC1	1.081140285850603	NA	NA
ACTG-PS1	NA	0.36770680254390914	NA
ACTG1	10.035300462352373	7.681825209612966	7.471608683200167
ACTG2	7.443136179711668	0.10943618880283779	NA
ACTL6A	3.633274305352335	2.8701513851580422	4.284244358359405
ACTN1	6.06730214395522	2.2520649018958054	3.6038731405664595
ACTN3	NA	0.14740647583851785	NA
ACTN4	9.485539437748592	5.115957711967593	6.810931663576203
ACTR10	5.598172260441824	2.5161986182998892	4.257927745088289
ACTR1A	6.733659015467741	3.846731144028867	5.433651811997613
ACTR1B	6.344572149205668	4.338449560271152	5.7114160120637605
ACTR2	6.9115994639883	4.884637336379789	5.7564764868658145
ACTR3	6.61069431534776	4.77798666664425	6.0467939723506134
ACTR3-PS	NA	1.5801510678773647	NA
ACTR3B	4.875798291449105	NA	NA
ACTR5	3.474726415495246	0.9929601946303123	2.164896839888493
ACTR6	2.9345859578455316	2.4084960697485656	3.058643823703085
ACTR8	5.5559607053284585	1.9713513419202735	4.355129906856486
ACVR1	4.655294204406763	1.234524720432267	2.142847264467476
ACVR1B	4.9939238524756595	2.9537670980935644	4.020869271100618
ACVR2A	4.084827166792277	2.3022646697240696	2.6424929138814783
ACVR2B	4.031682742381812	1.031096563819762	2.1948393408790974
ACVRL1	5.8519183425423575	1.5870303636456145	2.517758579589108
ACY1	NA	4.642169364025761	6.037579717171806
ACY3	NA	8.734325513680743	10.617120592766478
ACYP1	1.9017620567249718	2.7728773568961516	4.101794918505844
ACYP2	1.7401709346573735	2.605611297245663	4.827004276486483
ADA	5.75633834468444	0.5810879148235718	1.056813083841247
ADA2	1.9809672211090714	NA	NA
ADAM10	6.581669019604793	3.8193539363064275	4.28674191541726
ADAM11	2.49547350401373	0.6859189320949381	1.8765142910991905
ADAM12	4.56003077425263	0.3977320163478611	NA
ADAM15	6.154876575612104	2.630822446667834	4.113966764178481
ADAM17	4.703286039193051	2.048664501962779	3.0761649350011226
ADAM19	3.45813241605652	0.27902100419190834	NA
ADAM22	1.6159855277883548	NA	NA
ADAM28	-2.028670749987653	0.02094526176154754	NA
ADAM33	3.4356794900024	NA	NA
ADAM8	2.36069493842061	0.0289988289487307	NA
ADAM9	5.771128538990283	4.747561793992455	5.3599454634145784
ADAMDEC1	NA	0.013836448160265568	NA
ADAMTS1	6.807951965909669	2.598118884491077	3.5124098639306713
ADAMTS10	4.908300265891294	0.7038026896952938	2.104582052711794
ADAMTS12	4.412940451195687	NA	NA
ADAMTS13	1.296090261847604	NA	NA
ADAMTS14	-0.6111999921442202	NA	NA
ADAMTS15	4.917103278291357	0.9296622205785064	2.1682367650028507
ADAMTS16	2.6531825184586335	NA	NA
ADAMTS17	1.893176883485749	NA	NA
ADAMTS18	3.059578493721702	NA	NA
ADAMTS2	3.752025078784803	0.3392072806072744	NA
ADAMTS3	0.09816239431356734	NA	NA
ADAMTS4	1.743661269072408	0.14792859460948307	NA
ADAMTS5	4.611361534918753	1.331804232972226	1.4482492954710098
ADAMTS6	1.5083395388303238	0.4723814700584326	0.9796806243274223
ADAMTS7	4.074125660945804	0.32182051920711335	0.7300202737914151
ADAMTS8	1.0472034229609448	NA	NA
ADAMTS9	5.204414235871546	0.9100990175264599	1.5703409620921907
ADAMTSL1	5.664940600328727	NA	NA
ADAMTSL2	3.3910378462735298	1.1292765390510453	2.1117630823157945
ADAMTSL3	2.8841976157083278	NA	NA
ADAMTSL4	4.026745242663375	0.3748548670447658	1.0737965965743814
ADAMTSL5	1.4333464565696452	0.1771564008846884	NA
ADAP1	5.465382594197698	2.3009593614225192	3.8864437081109813
ADAP2	4.723755248361623	2.5715047427972384	3.941164579766994
ADAP2OS	NA	NA	1.7280095432461906
ADAR	7.225086745454299	1.5216830948077813	2.7781099406040615
ADARB1	5.520873850902248	0.7304294681886265	2.017590895102371
ADAT1	2.762340634365748	NA	1.1813290471655777
ADAT2	1.145195645426862	1.114851943801761	2.1972094040897123
ADAT3	1.3621832947248407	0.9695764667888177	NA
ADCK1	2.5554304897418434	1.9051030335556423	3.5663846624937534
ADCK2	3.825099623544928	2.6238263377644055	2.97383663279852
ADCK3	NA	NA	5.195999098853923
ADCK4	NA	NA	3.4621830647904184
ADCK5	4.344692784777467	1.9103128762525514	3.4676835942626636
ADCY1	6.07021053214417	1.1007536917445446	1.5229227581303542
ADCY3	2.6868551091989814	0.4822611360514737	NA
ADCY4	3.8557504441448196	0.595871491252064	1.3776304384640763
ADCY5	4.360161373796124	NA	0.9996292051925733
ADCY6	6.865303663659439	2.929717035677056	4.3337412360372936
ADCY7	4.345684147439937	0.24170911082555566	0.8478372096749579
ADCY9	5.99350278485943	1.3173349731808666	2.3761128458286205
ADCYAP1	1.2764798669711968	NA	NA
ADCYAP1R1	3.9503902449312314	0.2374167474433939	NA
ADD1	7.7459456844695405	3.5164188730552373	5.268763159574934
ADD2	-1.6830870299262592	NA	NA
ADD3	7.240286879051805	4.287567643659481	4.809255986122547
ADGB	1.4269943568874872	NA	NA
ADGRA1	-1.1821462857226133	0.02762343970091696	NA
ADGRA2	6.617682735200858	1.5675873070129827	NA
ADGRA3	7.302517179134992	2.8037281515611774	NA
ADGRB1	1.4724235081545511	NA	NA
ADGRB2	1.5987601706586752	NA	NA
ADGRD1	2.6218274491513216	NA	NA
ADGRD2	2.2938359934302475	NA	NA
ADGRE1	NA	0.8334134291604505	NA
ADGRE2	1.6405594960290102	NA	NA
ADGRE3	0.7487672755781313	NA	NA
ADGRE5	-1.3200503409434234	2.663716725828178	NA
ADGRF1	2.7391775432197103	0.2669274821884248	NA
ADGRF5	6.865027093121406	2.779202935975288	NA
ADGRG1	6.9406476601208835	3.9636507238208503	NA
ADGRG2	1.84154195161443	0.14538359215915572	NA
ADGRG3	0.10981458956976815	NA	NA
ADGRG4	1.34635617912412	NA	NA
ADGRG5	0.7421121197177518	NA	NA
ADGRG6	4.753444063998676	0.25132689897428245	NA
ADGRL1	7.0334049184365215	1.4024985375692482	NA
ADGRL2	6.237899501010303	1.571551134073949	NA
ADGRL3	5.851226763167993	NA	NA
ADGRL4	4.062053605865651	2.604157786014428	NA
ADGRV1	4.74676208522087	NA	NA
ADH1	NA	7.049993440246375	8.425904199992141
ADH4	1.7282567848466759	NA	NA
ADH5	7.22318765759955	4.811727484365043	7.330255978350223
ADH6A	NA	NA	0.6144448114852238
ADH7	NA	0.11343510646390265	0.980704129960236
ADHFE1	5.078758774340524	5.838092480157869	6.816986134122767
ADI1	7.746096892700854	4.4965915215596235	5.428756503598451
ADIG	NA	0.7976599238876947	0.449110768414785
ADIPOQ	NA	2.1018743695416884	0.872436013301329
ADIPOR1	7.641494362124202	4.428931062968994	5.974166464459796
ADIPOR2	5.848230002495217	3.5846205812137124	5.002633758564034
ADIRF	3.994823099163798	NA	NA
ADK	7.379095086773455	3.895539814899305	6.593613559097911
ADM	3.7994129233262366	1.765193140961813	2.8950634683628294
ADM2	3.942153793401404	0.6662818962922087	1.2839843565931714
ADNP	6.066333640643914	3.5256448913287137	1.0523483860852543
ADNP2	5.173068401265467	1.465121888234367	2.3175461592200963
ADO	4.272098366388429	2.2537576154737873	3.0325769075815963
ADORA1	3.545714734716555	0.7402860595544261	1.1321585866338495
ADORA2A	3.477300761863406	0.5178538094994455	1.2055432311382475
ADORA2B	-1.6595840394067498	0.8566514462496739	1.3650577225746279
ADORA3	-0.0886560864836411	NA	NA
ADPGK	5.14704842546012	1.0839204198600714	3.2909543217346937
ADPRH	NA	2.3079741832814435	3.6735133662415316
ADPRHL2	NA	NA	4.210770850096355
ADPRM	1.288954516054265	2.2178412117705335	4.088395192391882
ADPRS	4.108591456903642	2.4437052508091255	NA
ADRA1A	2.04142742121794	1.0893451728674541	2.2435621073243404
ADRA1B	2.9261590260455517	0.39828183953740975	NA
ADRA1D	0.16778764567151064	NA	NA
ADRA2B	3.9616495504022198	4.2698188240593105	5.24809166266653
ADRB1	NA	NA	1.4001056154259146
ADRB2	1.4043382052651097	1.8649318176145153	2.260513510055361
ADRBK1	NA	NA	4.430986057687998
ADRBK2	NA	NA	1.2925198064938006
ADRM1	6.211657745853283	3.6234564950310637	4.714509480713055
ADSL	5.221451617644625	2.586673482078582	3.6618175322859052
ADSS	NA	4.238868505723661	5.170395636081174
ADSS1	2.856798594176445	NA	NA
ADSS2	5.8175485647906315	NA	NA
ADSSL1	NA	1.6604518999005549	2.2842614849937264
ADTRP	7.076605859975192	4.283230687433364	5.404771804821155
AEBP1	7.722908117248878	3.2291581244258545	3.984553142674161
AEBP2	4.671842588290385	2.2845169206532705	3.931914782702797
AEN	3.8790061039370705	1.9556198001099103	2.6219959303895894
AES	NA	NA	8.62075122611746
AF251705	NA	NA	0.9975061325290439
AF357399	NA	0.40143909527885424	1.5654396052626203
AFAP1	3.9662648247191252	0.9341469881416367	2.424895632791514
AFAP1L1	3.405588625749037	2.911667065711144	3.5440326917777547
AFAP1L2	6.4729836562907925	1.2316718347432776	2.3154062119198877
AFDN	6.986463740977655	2.9080406136578336	NA
AFF1	6.241659708809795	2.7446447026748966	3.8779973970466446
AFF2	2.4066738550473685	NA	NA
AFF3	2.0424665387690206	NA	NA
AFF4	6.483115148539899	3.0593257865317476	4.153213544081505
AFG1L	3.544027919600285	3.3391654209564954	NA
AFG2A	2.95045657837828	NA	NA
AFG2B	3.3714263834638554	NA	NA
AFG3L1	NA	3.793533187388004	4.931059066600029
AFG3L2	6.990384049209311	3.0281455311211913	5.77326254078838
AFM	NA	3.187836161682631	4.010338502004857
AFMID	7.961484700996745	4.164392481009224	3.3841557851773856
AFTPH	6.153019367502474	3.2650379818131867	4.906548064309168
AGA	6.6882672326062265	3.3089476159428473	5.134942841950996
AGAP1	6.328283034468771	1.8165829551588235	2.8851618633397282
AGAP2	1.0563452818094106	NA	NA
AGAP3	5.0725018675939255	1.862773094325093	3.879203950822122
AGBL2	1.1904089638448714	NA	NA
AGBL3	1.58015345124514	1.0943110929107673	2.2534685220657855
AGBL5	4.700446414594631	1.3752404689560063	2.8651181690248357
AGER	4.113508037901705	2.0038863660536013	NA
AGFG1	5.159014826162338	2.3790501580620824	3.2844457422740554
AGFG2	4.073979695848178	2.5001255422691493	4.345892707250702
AGGF1	4.735089773693069	3.185031998435204	4.098982067678291
AGK	4.890170987812176	1.0841240066453468	3.1911959378305803
AGL	5.216200274858427	2.180243753268847	3.1099110745057827
AGMAT	5.583136503205435	0.9640908553897819	1.4605831313178033
AGMO	NA	0.8916703834223282	1.5638932139035182
AGO1	5.735543820377793	2.141944327163069	2.9580049609313055
AGO2	6.063995821981657	1.9209461326087662	2.7663070124668394
AGO3	2.399052132673168	0.7510764685191288	1.084546000757718
AGO4	5.401189925948587	0.5136363704876062	0.8200425417074168
AGPAT1	6.206433705034193	3.862067249535791	4.308616718573247
AGPAT2	8.75603091987511	3.1510408029422208	4.686540484796537
AGPAT3	6.65988811797844	4.239476105193236	6.5587484508934795
AGPAT4	2.247498132285987	0.8172578622081703	1.4396772745298954
AGPAT5	7.450869609968439	1.480608123165771	1.8910629941715633
AGPAT6	NA	NA	4.603491374628083
AGPAT9	NA	NA	2.5349766245455396
AGPS	8.257140158663203	5.163444210749047	5.988329991036383
AGR2	-2.4909246080478016	NA	NA
AGRN	8.170371564465016	2.7638597766771293	4.222557717986251
AGRP	NA	0.2985776950768176	NA
AGT	-3.1307941528828973	4.243361637983139	5.382422323710986
AGTPBP1	4.292383742546302	1.0400661589885682	2.95551049919837
AGTR1	3.7150458950211114	NA	NA
AGTR1A	NA	3.6825926927011445	4.362685184148379
AGTRAP	NA	3.9475059893583797	4.898467224499114
AGXT	8.125210418686626	NA	NA
AGXT2	6.2266605888182935	4.334481334812773	5.6374646682981515
AHCTF1	6.839715665797965	2.008535350316722	3.1126974375883507
AHCY	7.80120602121477	6.507229238494017	6.8837847195987925
AHCYL1	7.147296139897883	4.4838644688951375	6.221975402835468
AHCYL2	10.248719476441984	3.6997571537173695	6.099635422498761
AHDC1	5.643678072705483	1.30776806043704	2.5401756940496036
AHI1	3.8156353946037016	1.2468459068624174	1.847960910814252
AHNAK	8.922090399242641	2.1734190426525717	2.3254728302377976
AHNAK2	3.3957805086492434	0.05411241180349422	NA
AHR	5.598739897941262	0.9648314333782931	1.427089616599045
AHRR	1.127877287791316	NA	NA
AHSA1	6.64637798559274	3.800760765277712	5.773223341703158
AHSA2	NA	1.9855863481549838	2.124351546385063
AI314180	NA	NA	4.114747792286661
AI314278	NA	5.007501903505696	NA
AI317395	NA	NA	6.738851009053911
AI413582	NA	1.6107861080275754	3.138372688623903
AI464131	NA	NA	3.7805143459802397
AI480526	NA	1.1541016985242527	3.709055087135077
AI506816	NA	1.4925651100198651	NA
AI606181	NA	NA	1.0574397326080103
AI607873	NA	NA	0.6813262252412947
AI662270	NA	0.33580725954320595	0.7062593290018383
AI838599	NA	0.8574593221674368	2.216712896252634
AI839979	NA	0.07264874157096511	NA
AI846148	NA	NA	1.9810776594612634
AI854703	NA	2.0619483488062653	3.1680607502116533
AI987944	NA	1.8882877453915876	2.528116804067819
AIDA	5.735183125413009	1.92316751172101	2.6285542033728313
AIF1	4.6344635812081565	0.490880199527099	1.1158034005219681
AIF1L	9.012528126594148	4.377174044887625	5.8696654730640025
AIFM1	7.966427968305067	4.926263064315658	5.754578967894836
AIFM2	6.722602486827444	1.9940385821409297	3.183539572094125
AIFM3	2.668446597293127	1.8015113301461962	3.0683040421992316
AIG1	4.817058187265731	2.2164546010267743	3.7164296761700903
AIM1	NA	NA	2.6543485610902695
AIM1L	NA	NA	1.1719326326556914
AIM2	NA	0.10423128005279371	NA
AIMP1	4.303453831324561	2.144943152745157	5.144403019353461
AIMP2	3.42625437341715	2.3983154633797876	2.891218014515612
AIP	5.44934051912879	3.510595908944224	4.339926555963147
AIRN	NA	NA	1.0319580256686418
AJM1	-0.22329946826857336	NA	NA
AJUBA	5.246135817808783	2.3863780099289555	3.4438270808644
AK010878	NA	NA	1.80057013825812
AK1	4.548010579486234	2.686978154494503	3.2318530810381234
AK129341	NA	NA	2.1338027529644403
AK157302	NA	2.5568113153289658	NA
AK2	6.732713235786869	5.6120240807873065	6.426450649315302
AK3	7.472289244566472	6.2892342084728625	6.8793105838575235
AK3L2-PS	NA	3.645364850982668	1.8372292025678385
AK4	8.259172593885578	5.448682906099581	6.95317476709564
AK5	3.7769915438217203	0.8222784806364078	NA
AK6	2.451870004952465	3.684174266101255	3.450967405512301
AK7	NA	0.6734536521123194	1.171243515925554
AK8	2.0955748347138203	NA	NA
AK9	1.4126757772897716	NA	NA
AKAIN1	1.2163287728526193	NA	NA
AKAP1	6.0035765520572655	3.7389481002008247	4.529152859422557
AKAP10	4.616914303204598	1.7852595719451543	3.4153044202795617
AKAP11	6.161501029948137	2.803520324897638	3.4466721950804353
AKAP12	6.615246131046177	1.4024978263303574	2.043610603872241
AKAP13	7.700685294281969	1.5231396834993427	2.770670044847608
AKAP17A	4.895781225018307	NA	NA
AKAP17B	NA	0.7333381665821297	0.8318046142723093
AKAP5	2.0281340901716	NA	NA
AKAP6	0.31556884419580566	NA	NA
AKAP7	3.9058711688286363	1.9352420604142162	2.837541567454935
AKAP8	5.463945357677105	2.3268930794434968	3.947761381304353
AKAP8L	5.651753864778397	1.967714961522531	4.043065506097105
AKAP9	6.379142004553951	1.9146212431180463	2.953345062769307
AKIP1	4.235275788942358	3.4751023250920188	4.515051229292031
AKIRIN1	5.377898736731399	3.1516480392111177	4.1255340305924255
AKIRIN2	4.842274509433891	2.3260750135216113	5.35759792732057
AKNA	4.253326388974341	0.4182252147657714	0.8982629808953283
AKR1A1	7.964450861726444	9.03294871993323	10.029905068828198
AKR1B1	5.582532086279016	NA	NA
AKR1B10	NA	2.7650207841229206	4.750095560374358
AKR1B3	NA	2.4886807060611043	4.446766036687546
AKR1B7	NA	1.1839667942734906	1.0443196871923435
AKR1B8	NA	1.026818949576738	1.4981946677048743
AKR1C12	NA	1.6244863080744236	1.6592111783242112
AKR1C13	NA	3.0796835041424386	3.326531306714737
AKR1C14	NA	5.802623558969967	7.199718563039309
AKR1C18	NA	3.2955176574111906	5.104419472584879
AKR1C19	NA	1.9919515694513201	3.9450660114472313
AKR1C21	NA	8.429358597279977	10.035012222509055
AKR1C3	6.887909016230554	NA	NA
AKR1CL	NA	0.0	NA
AKR1D1	NA	3.2098406571084994	4.479071410946503
AKR1E2	5.165089320899057	3.429573375184138	4.776703076517957
AKR7L	NA	6.825434656262229	8.453025224194551
AKT1	6.896603682647187	3.673006982864272	5.317914544262032
AKT1S1	5.941181084356699	3.2785269563037276	5.319539863024885
AKT2	6.62338843566866	3.138618133592408	4.5164732845516165
AKT2-PS	NA	1.2848010708698596	NA
AKT3	4.953101494036592	0.9951059325327511	1.4845652029294474
AKTIP	5.448815892080925	3.7406262293884986	5.819594192713784
AL591003.1	NA	NA	1.6907439326243985
ALAD	6.796047693855496	4.680900266889402	5.609215958665679
ALAS1	5.354047538426113	4.38167139927138	6.647209554416778
ALAS2	NA	1.2017517824157857	NA
ALB	NA	1.7702982335271935	2.3529090812287436
ALCAM	5.0402560410520465	2.0706838519727815	2.3802524439261328
ALDH16A1	6.3816849450373985	3.0462087583543798	4.53932446452228
ALDH18A1	6.776519923741393	0.4832030151626185	1.0439172754664732
ALDH1A1	8.33371160291117	1.1371479032746292	3.9242226047820896
ALDH1A2	5.478047967513032	0.8676300867433805	1.0338078199904333
ALDH1A3	1.473150175690238	0.9403564291811873	0.6293330126038386
ALDH1A7	NA	2.705546761764533	4.826019376695743
ALDH1B1	2.37297954596442	0.6603875591288498	1.3961508253367647
ALDH1L1	8.477384220261913	6.535132873894419	7.225230828172354
ALDH1L2	-0.2640942454344095	NA	NA
ALDH2	9.433337791963814	6.603302899389519	7.8779148265585865
ALDH3A1	-1.943892508826899	0.16757105605848835	NA
ALDH3A2	7.556088558060572	4.963824400266842	6.898105163848899
ALDH3B1	3.5412507000323417	2.232141780565449	3.166870854864277
ALDH3B2	NA	0.3971655060976835	NA
ALDH4A1	9.952240993650106	5.073071735036972	6.3998460608835
ALDH5A1	7.54052119021016	3.4509355695585904	4.130575670145132
ALDH6A1	8.815550094653677	7.2332758922013225	8.550424561848649
ALDH7A1	8.40075903049045	5.763248263182992	6.698566404977739
ALDH8A1	8.735898676275946	5.780880330776326	7.369504470383872
