feature,lfc_early,p_early,q_early,lfc_late,p_late,q_late,lfc_prog,p_prog,prog_sign_stable,class,ratio_early_late
ACER3,-0.44749843044765436,0.13410060371556493,0.48950859072166125,0.1777915833738386,0.48964122098218543,0.6440625560007774,0.625290013821493,0.05699225811182891,True,other,-2.516983211217085
ACHE,-0.3755355133320126,0.14973352805435466,0.5029059782955698,-0.3994249472730722,0.11041034521503217,0.23175053021173192,-0.02388943394105958,0.9198451475828118,False,other,0.9401904310079879
ACIN1,0.08100959436829669,0.62306710137229,0.8297515420386266,0.04890809710162003,0.7308244172412068,0.829307797512138,-0.03210149726667666,0.8408455304652691,False,other,1.6563636528319015
ACKR1,2.6137786964844394,0.007506295885330806,0.2564725982150274,3.2305353253493587,0.0007546742966319232,0.012033513248161695,0.6167566288649191,0.41401779002360206,True,early_onset,0.8090853165958736
ACKR2,0.34422480396927235,0.18977422732786406,0.5402534834232023,1.1696863905109993,0.00036689147090969963,0.009220623604035402,0.825461586541727,0.0028994387067179128,True,other,0.29428811582469666
ACKR3,-0.019704764378844608,0.938715516413396,0.9763593898485311,-0.16180262136894186,0.5511434038041572,0.6950859095335604,-0.14209785699009725,0.634809620208755,True,other,0.12178272646098769
ACKR4,-0.6257447134105658,0.1443494806642662,0.49733209247268517,-0.9462301712968508,0.030053361930527885,0.09530545096529267,-0.320485457886285,0.4761164281440534,True,other,0.661302854624636
ACLY,0.10747760972509557,0.4829449023770851,0.7455106967156105,0.3900427036795735,0.03918467930712538,0.11391252993197996,0.28256509395447793,0.08284606877960705,True,other,0.27555344251072106
ACMSD,-0.8606062644179975,0.1465688707461471,0.5006475361743816,-1.6797690079758283,0.007049018240903587,0.03782698453115425,-0.8191627435578308,0.20809723990718199,True,early_onset,0.5123360773604543
ACO1,-0.6441017389088088,0.05920420975360375,0.395595884647433,-1.1423798885867757,0.001380972707651874,0.01596436721314602,-0.4982781496779669,0.08641801065898191,True,early_onset,0.5638244732280951
ACO2,-0.24144415547021403,0.4811149076191452,0.7446226611774336,-0.34601903693623015,0.28924700644070833,0.45534686694069315,-0.10457488146601612,0.747862908897625,False,other,0.6977770865095817
ACOT11,0.11097481358853711,0.6953036735019507,0.864794791951867,-0.15395752531539708,0.5906083218378778,0.7269948376957839,-0.2649323389039342,0.3508511222082783,True,other,-0.7208144802353398
ACOT13,-0.39462298890685776,0.23825046626982388,0.5805048418113942,-0.7117629474972773,0.01984180518069416,0.073045809643338,-0.31713995859041955,0.33391952350943166,True,other,0.554430362376186
ACOT7,-0.6356187614621476,0.10454257969745182,0.458955177682028,-0.23021642780147467,0.49880605708253656,0.6518644719412825,0.4054023336606729,0.2472662842967242,True,other,2.760961793787663
ACOT8,-0.025906162020177703,0.8645106666196702,0.9460718116464195,-0.02902254765342782,0.8513219421088717,0.9073220839318487,-0.0031163856332501183,0.9819293912119891,False,other,0.8926219134700242
ACOT9,-0.09224190317939751,0.7174823890836797,0.8767059146683446,-0.008132640862808849,0.9707061553601214,0.9825756746993505,0.08410926231658866,0.7033438468017434,False,other,11.342183275450704
ACOX1,-0.18403464000407332,0.39982294541579944,0.6936736161367445,-0.43804852710152353,0.03410862849344599,0.10381989412240572,-0.2540138870974502,0.19147112519047987,True,other,0.42012386440788296
ACOX2,-0.5471391268060781,0.22760327244413536,0.574458416401058,0.041734825467636405,0.9290546851666001,0.957136224699059,0.5888739522737145,0.18085382858162707,True,other,-13.109893732043073
