collection	pathway	n_genes	state	cos	ceiling	gap_to_ceiling	random_lo95	random_hi95	above_random
GO_BP	Proteolysis (GO:0006508)	53	IRI_2h	0.2038	0.8388	0.635	-0.1588	0.47	False
GO_BP	Proteolysis (GO:0006508)	53	IRI_4h	0.3626	0.7452	0.3826	-0.0217	0.6035	False
GO_BP	Proteolysis (GO:0006508)	53	IRI_24h	0.5155	0.9355	0.4199	0.2369	0.7239	False
GO_BP	Proteolysis (GO:0006508)	53	IRI_48h	0.5136	0.9323	0.4187	0.2149	0.7277	False
GO_BP	Proteolysis (GO:0006508)	53	IRI_72h	0.5286	0.9142	0.3855	0.2557	0.7616	False
GO_BP	Proteolysis (GO:0006508)	53	IRI_7d	0.4678	0.9272	0.4594	0.1777	0.7544	False
GO_BP	Proteolysis (GO:0006508)	53	IRI_14d	0.458	0.8994	0.4414	0.108	0.6979	False
GO_BP	Proteolysis (GO:0006508)	53	IRI_28d	0.4077	0.9071	0.4994	0.0395	0.746	False
GO_BP	Proteolysis (GO:0006508)	53	IRI_12mo	0.4884	0.9053	0.4169	-0.0007	0.7354	False
GO_BP	Proton Motive Force-Driven ATP Synthesis (GO:0015986)	32	cat_CKD12	0.9588	0.8182	-0.1406	0.7733	0.97	False
GO_BP	Proton Motive Force-Driven ATP Synthesis (GO:0015986)	32	cat_CKD34	1.0	0.9751	-0.0249	1.0	1.0	False
GO_BP	Proton Motive Force-Driven ATP Synthesis (GO:0015986)	32	cat_med_CKD12	0.9829	0.9486	-0.0344	0.5473	0.953	True
GO_BP	Proton Motive Force-Driven ATP Synthesis (GO:0015986)	32	cat_med_CKD34	0.9106	0.798	-0.1126	0.6682	0.9477	False
GO_BP	Proton Motive Force-Driven ATP Synthesis (GO:0015986)	32	mouse_5D	0.6594	0.834	0.1746	-0.11	0.7222	False
GO_BP	Proton Motive Force-Driven ATP Synthesis (GO:0015986)	32	mouse_2W	0.9501	0.9825	0.0324	0.112	0.7656	True
GO_BP	Proton Motive Force-Driven ATP Synthesis (GO:0015986)	32	mouse_3W	0.5492	0.789	0.2398	0.0825	0.7801	False
GO_BP	Proton Motive Force-Driven ATP Synthesis (GO:0015986)	32	IRI_2h	0.1914	0.8582	0.6669	-0.1979	0.5625	False
GO_BP	Proton Motive Force-Driven ATP Synthesis (GO:0015986)	32	IRI_4h	0.6907	0.8938	0.2031	-0.1049	0.68	True
GO_BP	Proton Motive Force-Driven ATP Synthesis (GO:0015986)	32	IRI_24h	0.9464	0.9817	0.0353	0.1401	0.7889	True
GO_BP	Proton Motive Force-Driven ATP Synthesis (GO:0015986)	32	IRI_48h	0.3462	0.7661	0.4199	0.1794	0.776	False
GO_BP	Proton Motive Force-Driven ATP Synthesis (GO:0015986)	32	IRI_72h	0.8599	0.7111	-0.1488	0.2199	0.8135	True
GO_BP	Proton Motive Force-Driven ATP Synthesis (GO:0015986)	32	IRI_7d	0.9081	0.9433	0.0352	0.1642	0.8143	True
GO_BP	Proton Motive Force-Driven ATP Synthesis (GO:0015986)	32	IRI_14d	0.8343	0.952	0.1177	0.1012	0.781	True
GO_BP	Proton Motive Force-Driven ATP Synthesis (GO:0015986)	32	IRI_28d	0.953	0.8925	-0.0605	0.0234	0.7997	True
GO_BP	Proton Motive Force-Driven ATP Synthesis (GO:0015986)	32	IRI_12mo	-0.4218	0.5078	0.9295	-0.0106	0.7887	False
GO_BP	Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)	32	cat_CKD12	0.9588	0.8182	-0.1406	0.7733	0.97	False
GO_BP	Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)	32	cat_CKD34	1.0	0.9751	-0.0249	1.0	1.0	False
GO_BP	Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)	32	cat_med_CKD12	0.9829	0.9486	-0.0344	0.5473	0.953	True
GO_BP	Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)	32	cat_med_CKD34	0.9106	0.798	-0.1126	0.6682	0.9477	False
GO_BP	Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)	32	mouse_5D	0.6594	0.834	0.1746	-0.11	0.7222	False
GO_BP	Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)	32	mouse_2W	0.9501	0.9825	0.0324	0.112	0.7656	True
GO_BP	Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)	32	mouse_3W	0.5492	0.789	0.2398	0.0825	0.7801	False
GO_BP	Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)	32	IRI_2h	0.1914	0.8582	0.6669	-0.1979	0.5625	False
GO_BP	Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)	32	IRI_4h	0.6907	0.8938	0.2031	-0.1049	0.68	True
GO_BP	Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)	32	IRI_24h	0.9464	0.9817	0.0353	0.1401	0.7889	True
GO_BP	Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)	32	IRI_48h	0.3462	0.7661	0.4199	0.1794	0.776	False
GO_BP	Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)	32	IRI_72h	0.8599	0.7111	-0.1488	0.2199	0.8135	True
GO_BP	Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)	32	IRI_7d	0.9081	0.9433	0.0352	0.1642	0.8143	True
GO_BP	Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)	32	IRI_14d	0.8343	0.952	0.1177	0.1012	0.781	True
GO_BP	Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)	32	IRI_28d	0.953	0.8925	-0.0605	0.0234	0.7997	True
GO_BP	Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)	32	IRI_12mo	-0.4218	0.5078	0.9295	-0.0106	0.7887	False
GO_BP	Receptor-Mediated Endocytosis (GO:0006898)	38	cat_CKD12	0.9551	0.906	-0.0491	0.7733	0.97	False
GO_BP	Receptor-Mediated Endocytosis (GO:0006898)	38	cat_CKD34	1.0	0.9462	-0.0538	1.0	1.0	False
GO_BP	Receptor-Mediated Endocytosis (GO:0006898)	38	cat_med_CKD12	0.8105	0.9485	0.138	0.5473	0.953	False
GO_BP	Receptor-Mediated Endocytosis (GO:0006898)	38	cat_med_CKD34	0.8588	0.8475	-0.0113	0.6682	0.9477	False
GO_BP	Receptor-Mediated Endocytosis (GO:0006898)	38	mouse_5D	0.1849	0.9436	0.7588	-0.11	0.7222	False
GO_BP	Receptor-Mediated Endocytosis (GO:0006898)	38	mouse_2W	0.5211	0.9713	0.4502	0.112	0.7656	False
GO_BP	Receptor-Mediated Endocytosis (GO:0006898)	38	mouse_3W	0.6161	0.9294	0.3133	0.0825	0.7801	False
GO_BP	Receptor-Mediated Endocytosis (GO:0006898)	38	IRI_2h	0.3786	0.8864	0.5078	-0.1979	0.5625	False
GO_BP	Receptor-Mediated Endocytosis (GO:0006898)	38	IRI_4h	0.5024	0.9239	0.4215	-0.1049	0.68	False
GO_BP	Receptor-Mediated Endocytosis (GO:0006898)	38	IRI_24h	0.5474	0.964	0.4166	0.1401	0.7889	False
GO_BP	Receptor-Mediated Endocytosis (GO:0006898)	38	IRI_48h	0.6668	0.9527	0.2859	0.1794	0.776	False
GO_BP	Receptor-Mediated Endocytosis (GO:0006898)	38	IRI_72h	0.6561	0.9288	0.2727	0.2199	0.8135	False
GO_BP	Receptor-Mediated Endocytosis (GO:0006898)	38	IRI_7d	0.6016	0.9643	0.3628	0.1642	0.8143	False
GO_BP	Receptor-Mediated Endocytosis (GO:0006898)	38	IRI_14d	0.6184	0.9152	0.2967	0.1012	0.781	False
GO_BP	Receptor-Mediated Endocytosis (GO:0006898)	38	IRI_28d	0.6179	0.9531	0.3352	0.0234	0.7997	False
GO_BP	Receptor-Mediated Endocytosis (GO:0006898)	38	IRI_12mo	0.7379	0.9053	0.1674	-0.0106	0.7887	False
GO_BP	Regulation Of DNA-templated Transcription (GO:0006355)	126	cat_CKD12	0.94	0.8584	-0.0816	0.8359	0.95	False
GO_BP	Regulation Of DNA-templated Transcription (GO:0006355)	126	cat_CKD34	1.0	0.9421	-0.0579	1.0	1.0	True
GO_BP	Regulation Of DNA-templated Transcription (GO:0006355)	126	cat_med_CKD12	0.7067	0.8743	0.1676	0.6496	0.8933	False
GO_BP	Regulation Of DNA-templated Transcription (GO:0006355)	126	cat_med_CKD34	0.8916	0.8811	-0.0106	0.7463	0.9208	False
GO_BP	Regulation Of DNA-templated Transcription (GO:0006355)	126	mouse_5D	0.6256	0.9518	0.3262	0.1002	0.5549	True
GO_BP	Regulation Of DNA-templated Transcription (GO:0006355)	126	mouse_2W	0.5707	0.9679	0.3973	0.2545	0.6667	False
GO_BP	Regulation Of DNA-templated Transcription (GO:0006355)	126	mouse_3W	0.5911	0.9387	0.3476	0.2121	0.667	False
GO_BP	Regulation Of DNA-templated Transcription (GO:0006355)	126	IRI_2h	0.091	0.8585	0.7675	-0.0219	0.4034	False
GO_BP	Regulation Of DNA-templated Transcription (GO:0006355)	126	IRI_4h	0.2738	0.8815	0.6077	0.0513	0.5267	False
GO_BP	Regulation Of DNA-templated Transcription (GO:0006355)	126	IRI_24h	0.5145	0.9625	0.448	0.2857	0.6843	False
GO_BP	Regulation Of DNA-templated Transcription (GO:0006355)	126	IRI_48h	0.6093	0.9529	0.3436	0.2951	0.6625	False
GO_BP	Regulation Of DNA-templated Transcription (GO:0006355)	126	IRI_72h	0.6409	0.9246	0.2837	0.3376	0.7126	False
GO_BP	Regulation Of DNA-templated Transcription (GO:0006355)	126	IRI_7d	0.6285	0.9611	0.3326	0.2362	0.7152	False
GO_BP	Regulation Of DNA-templated Transcription (GO:0006355)	126	IRI_14d	0.5418	0.9387	0.3969	0.1911	0.6496	False
GO_BP	Regulation Of DNA-templated Transcription (GO:0006355)	126	IRI_28d	0.5633	0.9334	0.3701	0.1991	0.6838	False
GO_BP	Regulation Of DNA-templated Transcription (GO:0006355)	126	IRI_12mo	0.5997	0.9182	0.3184	0.0924	0.662	False
GO_BP	Regulation Of GTPase Activity (GO:0043087)	31	cat_CKD12	0.9205	0.8433	-0.0772	0.7733	0.97	False
GO_BP	Regulation Of GTPase Activity (GO:0043087)	31	cat_CKD34	1.0	0.8954	-0.1046	1.0	1.0	False
GO_BP	Regulation Of GTPase Activity (GO:0043087)	31	cat_med_CKD12	0.7864	0.8705	0.0841	0.5473	0.953	False
GO_BP	Regulation Of GTPase Activity (GO:0043087)	31	cat_med_CKD34	0.7755	0.8145	0.0389	0.6682	0.9477	False
GO_BP	Regulation Of GTPase Activity (GO:0043087)	31	mouse_5D	0.445	0.9375	0.4925	-0.11	0.7222	False
GO_BP	Regulation Of GTPase Activity (GO:0043087)	31	mouse_2W	0.4335	0.945	0.5115	0.112	0.7656	False
GO_BP	Regulation Of GTPase Activity (GO:0043087)	31	mouse_3W	0.4331	0.9204	0.4872	0.0825	0.7801	False
GO_BP	Regulation Of GTPase Activity (GO:0043087)	31	IRI_2h	0.4494	0.8367	0.3874	-0.1979	0.5625	False
GO_BP	Regulation Of GTPase Activity (GO:0043087)	31	IRI_4h	0.3234	0.8802	0.5568	-0.1049	0.68	False
GO_BP	Regulation Of GTPase Activity (GO:0043087)	31	IRI_24h	0.511	0.9371	0.4262	0.1401	0.7889	False
GO_BP	Regulation Of GTPase Activity (GO:0043087)	31	IRI_48h	0.547	0.9292	0.3823	0.1794	0.776	False
GO_BP	Regulation Of GTPase Activity (GO:0043087)	31	IRI_72h	0.503	0.8976	0.3946	0.2199	0.8135	False
GO_BP	Regulation Of GTPase Activity (GO:0043087)	31	IRI_7d	0.407	0.9368	0.5298	0.1642	0.8143	False
GO_BP	Regulation Of GTPase Activity (GO:0043087)	31	IRI_14d	0.4737	0.9148	0.4411	0.1012	0.781	False
GO_BP	Regulation Of GTPase Activity (GO:0043087)	31	IRI_28d	0.2827	0.9288	0.6461	0.0234	0.7997	False
GO_BP	Regulation Of GTPase Activity (GO:0043087)	31	IRI_12mo	0.2815	0.9038	0.6222	-0.0106	0.7887	False
GO_BP	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	32	cat_CKD12	0.9358	0.9266	-0.0092	0.7733	0.97	False
GO_BP	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	32	cat_CKD34	1.0	0.9329	-0.0671	1.0	1.0	False
GO_BP	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	32	cat_med_CKD12	0.8935	0.9185	0.025	0.5473	0.953	False
GO_BP	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	32	cat_med_CKD34	0.8581	0.7963	-0.0618	0.6682	0.9477	False
GO_BP	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	32	mouse_5D	0.394	0.9207	0.5267	-0.11	0.7222	False
GO_BP	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	32	mouse_2W	0.438	0.9635	0.5255	0.112	0.7656	False
GO_BP	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	32	mouse_3W	0.4055	0.9436	0.5381	0.0825	0.7801	False
GO_BP	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	32	IRI_2h	-0.0462	0.9385	0.9847	-0.1979	0.5625	False
GO_BP	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	32	IRI_4h	-0.151	0.9518	1.1028	-0.1049	0.68	False
GO_BP	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	32	IRI_24h	0.3881	0.957	0.5689	0.1401	0.7889	False
GO_BP	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	32	IRI_48h	0.4841	0.9536	0.4695	0.1794	0.776	False
GO_BP	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	32	IRI_72h	0.4318	0.9384	0.5066	0.2199	0.8135	False
GO_BP	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	32	IRI_7d	0.4144	0.9571	0.5427	0.1642	0.8143	False
GO_BP	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	32	IRI_14d	0.5199	0.9483	0.4284	0.1012	0.781	False
GO_BP	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	32	IRI_28d	0.5093	0.9454	0.4362	0.0234	0.7997	False
GO_BP	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	32	IRI_12mo	0.7035	0.9149	0.2115	-0.0106	0.7887	False
GO_BP	Regulation Of Angiogenesis (GO:0045765)	35	cat_CKD12	0.9189	0.6176	-0.3014	0.7733	0.97	False
GO_BP	Regulation Of Angiogenesis (GO:0045765)	35	cat_CKD34	1.0	0.8672	-0.1328	1.0	1.0	False
GO_BP	Regulation Of Angiogenesis (GO:0045765)	35	cat_med_CKD12	0.6055	0.8291	0.2235	0.5473	0.953	False
GO_BP	Regulation Of Angiogenesis (GO:0045765)	35	cat_med_CKD34	0.5965	0.6717	0.0753	0.6682	0.9477	False
GO_BP	Regulation Of Angiogenesis (GO:0045765)	35	mouse_5D	0.4907	0.9058	0.4151	-0.11	0.7222	False
GO_BP	Regulation Of Angiogenesis (GO:0045765)	35	mouse_2W	0.4962	0.9295	0.4332	0.112	0.7656	False
GO_BP	Regulation Of Angiogenesis (GO:0045765)	35	mouse_3W	0.4969	0.8985	0.4017	0.0825	0.7801	False
GO_BP	Regulation Of Angiogenesis (GO:0045765)	35	IRI_2h	0.0186	0.8964	0.8777	-0.1979	0.5625	False
GO_BP	Regulation Of Angiogenesis (GO:0045765)	35	IRI_4h	0.0534	0.9121	0.8587	-0.1049	0.68	False
GO_BP	Regulation Of Angiogenesis (GO:0045765)	35	IRI_24h	0.5445	0.9202	0.3757	0.1401	0.7889	False
GO_BP	Regulation Of Angiogenesis (GO:0045765)	35	IRI_48h	0.5362	0.9233	0.3872	0.1794	0.776	False
GO_BP	Regulation Of Angiogenesis (GO:0045765)	35	IRI_72h	0.5307	0.9116	0.3809	0.2199	0.8135	False
GO_BP	Regulation Of Angiogenesis (GO:0045765)	35	IRI_7d	0.5288	0.9245	0.3957	0.1642	0.8143	False
GO_BP	Regulation Of Angiogenesis (GO:0045765)	35	IRI_14d	0.5348	0.9121	0.3773	0.1012	0.781	False
GO_BP	Regulation Of Angiogenesis (GO:0045765)	35	IRI_28d	0.5407	0.914	0.3733	0.0234	0.7997	False
GO_BP	Regulation Of Angiogenesis (GO:0045765)	35	IRI_12mo	0.681	0.8851	0.2041	-0.0106	0.7887	False
GO_BP	Regulation Of Apoptotic Process (GO:0042981)	131	cat_CKD12	0.9324	0.8599	-0.0725	0.8359	0.95	False
GO_BP	Regulation Of Apoptotic Process (GO:0042981)	131	cat_CKD34	1.0	0.9376	-0.0624	1.0	1.0	False
GO_BP	Regulation Of Apoptotic Process (GO:0042981)	131	cat_med_CKD12	0.7832	0.9133	0.1301	0.6496	0.8933	False
GO_BP	Regulation Of Apoptotic Process (GO:0042981)	131	cat_med_CKD34	0.8936	0.8617	-0.0318	0.7463	0.9208	False
GO_BP	Regulation Of Apoptotic Process (GO:0042981)	131	mouse_5D	0.369	0.9438	0.5747	0.1002	0.5549	False
GO_BP	Regulation Of Apoptotic Process (GO:0042981)	131	mouse_2W	0.4535	0.9658	0.5123	0.2545	0.6667	False
GO_BP	Regulation Of Apoptotic Process (GO:0042981)	131	mouse_3W	0.4202	0.9361	0.5158	0.2121	0.667	False
GO_BP	Regulation Of Apoptotic Process (GO:0042981)	131	IRI_2h	0.2022	0.8966	0.6944	-0.0219	0.4034	False
GO_BP	Regulation Of Apoptotic Process (GO:0042981)	131	IRI_4h	0.1182	0.9432	0.8249	0.0513	0.5267	False
GO_BP	Regulation Of Apoptotic Process (GO:0042981)	131	IRI_24h	0.4332	0.961	0.5278	0.2857	0.6843	False
GO_BP	Regulation Of Apoptotic Process (GO:0042981)	131	IRI_48h	0.4875	0.9517	0.4642	0.2951	0.6625	False
GO_BP	Regulation Of Apoptotic Process (GO:0042981)	131	IRI_72h	0.5097	0.9307	0.421	0.3376	0.7126	False
GO_BP	Regulation Of Apoptotic Process (GO:0042981)	131	IRI_7d	0.5205	0.9596	0.4391	0.2362	0.7152	False
GO_BP	Regulation Of Apoptotic Process (GO:0042981)	131	IRI_14d	0.5296	0.9397	0.4102	0.1911	0.6496	False
GO_BP	Regulation Of Apoptotic Process (GO:0042981)	131	IRI_28d	0.4752	0.94	0.4648	0.1991	0.6838	False
GO_BP	Regulation Of Apoptotic Process (GO:0042981)	131	IRI_12mo	0.4307	0.9078	0.4771	0.0924	0.662	False
GO_BP	Regulation Of Autophagy (GO:0010506)	47	cat_CKD12	0.9538	0.8119	-0.1419	0.7683	0.9607	False
GO_BP	Regulation Of Autophagy (GO:0010506)	47	cat_CKD34	1.0	0.9014	-0.0986	1.0	1.0	False
GO_BP	Regulation Of Autophagy (GO:0010506)	47	cat_med_CKD12	0.7926	0.9112	0.1187	0.6132	0.9292	False
GO_BP	Regulation Of Autophagy (GO:0010506)	47	cat_med_CKD34	0.7389	0.6344	-0.1045	0.7046	0.9424	False
GO_BP	Regulation Of Autophagy (GO:0010506)	47	mouse_5D	0.1187	0.9062	0.7874	-0.0554	0.6564	False
GO_BP	Regulation Of Autophagy (GO:0010506)	47	mouse_2W	0.1134	0.9459	0.8326	0.2149	0.7213	False
GO_BP	Regulation Of Autophagy (GO:0010506)	47	mouse_3W	0.117	0.9135	0.7964	0.1529	0.7198	False
GO_BP	Regulation Of Autophagy (GO:0010506)	47	IRI_2h	-0.0968	0.898	0.9949	-0.1588	0.47	False
GO_BP	Regulation Of Autophagy (GO:0010506)	47	IRI_4h	-0.0967	0.9319	1.0286	-0.0217	0.6035	False
GO_BP	Regulation Of Autophagy (GO:0010506)	47	IRI_24h	0.1116	0.9317	0.8201	0.2369	0.7239	False
GO_BP	Regulation Of Autophagy (GO:0010506)	47	IRI_48h	0.1687	0.9225	0.7538	0.2149	0.7277	False
GO_BP	Regulation Of Autophagy (GO:0010506)	47	IRI_72h	0.2391	0.9089	0.6698	0.2557	0.7616	False
GO_BP	Regulation Of Autophagy (GO:0010506)	47	IRI_7d	0.1732	0.9389	0.7657	0.1777	0.7544	False
GO_BP	Regulation Of Autophagy (GO:0010506)	47	IRI_14d	0.2811	0.9087	0.6276	0.108	0.6979	False
GO_BP	Regulation Of Autophagy (GO:0010506)	47	IRI_28d	0.2134	0.9169	0.7035	0.0395	0.746	False
GO_BP	Regulation Of Autophagy (GO:0010506)	47	IRI_12mo	0.4805	0.9183	0.4377	-0.0007	0.7354	False
GO_BP	Regulation Of Cell Migration (GO:0030334)	70	cat_CKD12	0.9247	0.8897	-0.035	0.7683	0.9607	False
GO_BP	Regulation Of Cell Migration (GO:0030334)	70	cat_CKD34	1.0	0.9328	-0.0672	1.0	1.0	True
GO_BP	Regulation Of Cell Migration (GO:0030334)	70	cat_med_CKD12	0.7585	0.8958	0.1374	0.6132	0.9292	False
GO_BP	Regulation Of Cell Migration (GO:0030334)	70	cat_med_CKD34	0.822	0.7828	-0.0391	0.7046	0.9424	False
GO_BP	Regulation Of Cell Migration (GO:0030334)	70	mouse_5D	0.6033	0.9487	0.3454	-0.0554	0.6564	False
GO_BP	Regulation Of Cell Migration (GO:0030334)	70	mouse_2W	0.6614	0.9643	0.3029	0.2149	0.7213	False
GO_BP	Regulation Of Cell Migration (GO:0030334)	70	mouse_3W	0.7049	0.9392	0.2343	0.1529	0.7198	False
GO_BP	Regulation Of Cell Migration (GO:0030334)	70	IRI_2h	0.3202	0.8256	0.5053	-0.1588	0.47	False
GO_BP	Regulation Of Cell Migration (GO:0030334)	70	IRI_4h	0.4148	0.9239	0.5092	-0.0217	0.6035	False
GO_BP	Regulation Of Cell Migration (GO:0030334)	70	IRI_24h	0.6874	0.9612	0.2738	0.2369	0.7239	False
GO_BP	Regulation Of Cell Migration (GO:0030334)	70	IRI_48h	0.7696	0.9558	0.1862	0.2149	0.7277	True
GO_BP	Regulation Of Cell Migration (GO:0030334)	70	IRI_72h	0.7555	0.9386	0.1832	0.2557	0.7616	False
GO_BP	Regulation Of Cell Migration (GO:0030334)	70	IRI_7d	0.7275	0.9602	0.2327	0.1777	0.7544	False
GO_BP	Regulation Of Cell Migration (GO:0030334)	70	IRI_14d	0.6645	0.9487	0.2842	0.108	0.6979	False
GO_BP	Regulation Of Cell Migration (GO:0030334)	70	IRI_28d	0.6816	0.9526	0.271	0.0395	0.746	False
GO_BP	Regulation Of Cell Migration (GO:0030334)	70	IRI_12mo	0.7271	0.941	0.214	-0.0007	0.7354	False
GO_BP	Regulation Of Cell Population Proliferation (GO:0042127)	84	cat_CKD12	0.9016	0.8616	-0.04	0.8359	0.95	False
GO_BP	Regulation Of Cell Population Proliferation (GO:0042127)	84	cat_CKD34	1.0	0.9329	-0.0671	1.0	1.0	False
GO_BP	Regulation Of Cell Population Proliferation (GO:0042127)	84	cat_med_CKD12	0.7146	0.8896	0.1749	0.6496	0.8933	False
GO_BP	Regulation Of Cell Population Proliferation (GO:0042127)	84	cat_med_CKD34	0.8859	0.8756	-0.0104	0.7463	0.9208	False
GO_BP	Regulation Of Cell Population Proliferation (GO:0042127)	84	mouse_5D	0.4924	0.9426	0.4502	0.1002	0.5549	False
GO_BP	Regulation Of Cell Population Proliferation (GO:0042127)	84	mouse_2W	0.548	0.9632	0.4152	0.2545	0.6667	False
GO_BP	Regulation Of Cell Population Proliferation (GO:0042127)	84	mouse_3W	0.5434	0.9379	0.3945	0.2121	0.667	False
GO_BP	Regulation Of Cell Population Proliferation (GO:0042127)	84	IRI_2h	0.3175	0.8728	0.5553	-0.0219	0.4034	False
GO_BP	Regulation Of Cell Population Proliferation (GO:0042127)	84	IRI_4h	0.2648	0.8935	0.6287	0.0513	0.5267	False
GO_BP	Regulation Of Cell Population Proliferation (GO:0042127)	84	IRI_24h	0.4151	0.9598	0.5447	0.2857	0.6843	False
GO_BP	Regulation Of Cell Population Proliferation (GO:0042127)	84	IRI_48h	0.4843	0.9554	0.4712	0.2951	0.6625	False
GO_BP	Regulation Of Cell Population Proliferation (GO:0042127)	84	IRI_72h	0.5373	0.9359	0.3986	0.3376	0.7126	False
GO_BP	Regulation Of Cell Population Proliferation (GO:0042127)	84	IRI_7d	0.5586	0.9599	0.4013	0.2362	0.7152	False
GO_BP	Regulation Of Cell Population Proliferation (GO:0042127)	84	IRI_14d	0.5344	0.9492	0.4148	0.1911	0.6496	False
GO_BP	Regulation Of Cell Population Proliferation (GO:0042127)	84	IRI_28d	0.4994	0.9511	0.4517	0.1991	0.6838	False
GO_BP	Regulation Of Cell Population Proliferation (GO:0042127)	84	IRI_12mo	0.5083	0.9251	0.4168	0.0924	0.662	False
GO_BP	Regulation Of Cytoskeleton Organization (GO:0051493)	31	cat_CKD12	0.9516	0.8899	-0.0617	0.7733	0.97	False
GO_BP	Regulation Of Cytoskeleton Organization (GO:0051493)	31	cat_CKD34	1.0	0.9134	-0.0866	1.0	1.0	False
GO_BP	Regulation Of Cytoskeleton Organization (GO:0051493)	31	cat_med_CKD12	0.7086	0.8894	0.1809	0.5473	0.953	False
GO_BP	Regulation Of Cytoskeleton Organization (GO:0051493)	31	cat_med_CKD34	0.8108	0.7387	-0.0721	0.6682	0.9477	False
GO_BP	Regulation Of Cytoskeleton Organization (GO:0051493)	31	mouse_5D	0.4819	0.9272	0.4453	-0.11	0.7222	False
GO_BP	Regulation Of Cytoskeleton Organization (GO:0051493)	31	mouse_2W	0.5754	0.954	0.3786	0.112	0.7656	False
GO_BP	Regulation Of Cytoskeleton Organization (GO:0051493)	31	mouse_3W	0.5872	0.9172	0.3301	0.0825	0.7801	False
GO_BP	Regulation Of Cytoskeleton Organization (GO:0051493)	31	IRI_2h	0.2979	0.8405	0.5425	-0.1979	0.5625	False
GO_BP	Regulation Of Cytoskeleton Organization (GO:0051493)	31	IRI_4h	0.3768	0.8392	0.4624	-0.1049	0.68	False
GO_BP	Regulation Of Cytoskeleton Organization (GO:0051493)	31	IRI_24h	0.5765	0.9461	0.3696	0.1401	0.7889	False
GO_BP	Regulation Of Cytoskeleton Organization (GO:0051493)	31	IRI_48h	0.686	0.9353	0.2493	0.1794	0.776	False
GO_BP	Regulation Of Cytoskeleton Organization (GO:0051493)	31	IRI_72h	0.6686	0.8995	0.2308	0.2199	0.8135	False
GO_BP	Regulation Of Cytoskeleton Organization (GO:0051493)	31	IRI_7d	0.6904	0.9411	0.2508	0.1642	0.8143	False
GO_BP	Regulation Of Cytoskeleton Organization (GO:0051493)	31	IRI_14d	0.6588	0.9278	0.269	0.1012	0.781	False
GO_BP	Regulation Of Cytoskeleton Organization (GO:0051493)	31	IRI_28d	0.7253	0.914	0.1887	0.0234	0.7997	False
GO_BP	Regulation Of Cytoskeleton Organization (GO:0051493)	31	IRI_12mo	0.741	0.8691	0.1281	-0.0106	0.7887	False
GO_BP	Regulation Of Gene Expression (GO:0010468)	116	cat_CKD12	0.9201	0.8496	-0.0705	0.8359	0.95	False
GO_BP	Regulation Of Gene Expression (GO:0010468)	116	cat_CKD34	1.0	0.9295	-0.0705	1.0	1.0	False
GO_BP	Regulation Of Gene Expression (GO:0010468)	116	cat_med_CKD12	0.6867	0.9078	0.2211	0.6496	0.8933	False
GO_BP	Regulation Of Gene Expression (GO:0010468)	116	cat_med_CKD34	0.8125	0.8366	0.0241	0.7463	0.9208	False
GO_BP	Regulation Of Gene Expression (GO:0010468)	116	mouse_5D	0.4124	0.9296	0.5172	0.1002	0.5549	False
GO_BP	Regulation Of Gene Expression (GO:0010468)	116	mouse_2W	0.5585	0.9606	0.4021	0.2545	0.6667	False
